root_rustsec_id,root_cve_id,root_target_crate,hop,upstream_crate,upstream_fix_version,upstream_fix_time,downstream_crate,downstream_version,downstream_time,lag_days,dep_req,repo_url,pr_url,pr_merged_at,align_method,align_sha,status
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-translate2,2.0.0+20170525,2021-04-02 12:45:47.901472 UTC,google-translate2-cli,2.0.4+20170525,2021-04-15 02:41:59.977923 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/translate2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-cloudresourcemanager1_beta1,2.0.0+20210328,2021-04-01 15:58:49.356647 UTC,google-cloudresourcemanager1_beta1-cli,2.0.4+20210328,2021-04-15 01:16:22.539459 UTC,13,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/cloudresourcemanager1_beta1-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-coordinate1,2.0.0+20150811,2021-04-02 00:07:55.101191 UTC,google-coordinate1-cli,2.0.3+20150811,2021-04-14 04:09:34.858369 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/coordinate1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-cloudmonitoring2_beta2,2.0.0+20170501,2021-04-02 00:07:05.144645 UTC,google-cloudmonitoring2_beta2-cli,2.0.4+20170501,2021-04-14 09:42:18.449069 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/cloudmonitoring2_beta2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-mirror1,2.0.0+20190424,2021-04-02 00:30:59.361482 UTC,google-mirror1-cli,2.0.3+20190424,2021-04-14 05:15:34.749660 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/mirror1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-adsense1d4,2.0.0+20201002,2021-04-01 15:53:39.343773 UTC,google-adsense1d4-cli,2.0.4+20201002,2021-04-15 01:44:45.405115 UTC,13,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/adsense1d4-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-groupsmigration1,2.0.0+20210318,2021-04-02 00:11:44.474980 UTC,google-groupsmigration1-cli,2.0.3+20210318,2021-04-14 04:51:59.174040 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/groupsmigration1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-androidpublisher2,2.0.0+20200331,2021-04-01 15:54:37.071787 UTC,google-androidpublisher2-cli,2.0.4+20200331,2021-04-14 09:32:51.474820 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/androidpublisher2-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-fusiontables2,2.0.0+20171117,2021-04-02 00:11:06.829452 UTC,google-fusiontables2-cli,2.0.3+20171117,2021-04-14 04:46:53.335469 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/fusiontables2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-books1,2.0.0+20210326,2021-04-01 15:56:48.008133 UTC,google-books1-cli,2.0.4+20210326,2021-04-15 01:13:53.463056 UTC,13,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/books1-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-genomics1,2.0.0+20210324,2021-04-02 00:11:31.263363 UTC,google-genomics1-cli,2.0.3+20210324,2021-04-14 04:48:24.077712 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/genomics1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-replicapoolupdater1_beta1,2.0.0+20161003,2021-04-02 12:42:42.545629 UTC,google-replicapoolupdater1_beta1-cli,2.0.4+20161003,2021-04-15 02:33:31.557335 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/replicapoolupdater1_beta1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-webmasters3,2.0.0+20190428,2021-04-02 13:46:16.297630 UTC,google-webmasters3-cli,2.0.3+20190428,2021-04-14 05:49:40.386738 UTC,11,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/webmasters3-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-appstate1,2.0.0+20190627,2021-04-01 15:55:25.760743 UTC,google-appstate1-cli,2.0.3+20190627,2021-04-14 04:01:27.845785 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/appstate1-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-urlshortener1,2.0.0+20150519,2021-04-02 12:45:56.434316 UTC,google-urlshortener1-cli,2.0.4+20150519,2021-04-15 02:42:11.682997 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/urlshortener1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-dataproc1,2.0.0+20210322,2021-04-02 00:19:06.387756 UTC,google-dataproc1-cli,2.0.3+20210322,2021-04-14 04:14:35.674155 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/dataproc1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-pagespeedonline2,2.0.0+20191206,2021-04-01 16:10:34.349668 UTC,google-pagespeedonline2-cli,2.0.3+20191206,2021-04-14 05:24:57.499901 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/pagespeedonline2-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-analytics3,2.0.0+20190807,2021-04-01 15:53:56.351302 UTC,google-analytics3-cli,2.0.3+20190807,2021-04-14 03:56:49.774773 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/analytics3-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-classroom1,2.0.0+20210323,2021-04-01 15:57:22.206749 UTC,google-classroom1-cli,2.0.4+20210323,2021-04-15 01:14:15.736114 UTC,13,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/classroom1-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-blogger3,2.0.0+20210331,2021-04-01 15:56:39.652824 UTC,google-blogger3-cli,2.0.4+20210331,2021-04-14 09:37:59.140566 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/blogger3-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-surveys2,2.0.0+20180508,2021-04-02 12:45:02.752104 UTC,google-surveys2-cli,2.0.4+20180508,2021-04-15 02:39:40.485016 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/surveys2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-gamesmanagement1_management,2.0.0+20210325,2021-04-02 00:11:25.756788 UTC,google-gamesmanagement1_management-cli,2.0.3+20210325,2021-04-14 04:47:58.117565 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/gamesmanagement1_management-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-sqladmin1_beta4,2.0.0+20210321,2021-04-02 12:44:44.472499 UTC,google-sqladmin1_beta4-cli,2.0.4+20210321,2021-04-14 09:59:31.960982 UTC,11,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/sqladmin1_beta4-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-gan1_beta1,2.0.0+20130205,2021-04-01 16:07:10.786118 UTC,google-gan1_beta1-cli,2.0.3+20130205,2021-04-14 04:48:13.418761 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/gan1_beta1-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-taskqueue1_beta2,2.0.0+20160428,2021-04-02 12:45:17.997470 UTC,google-taskqueue1_beta2-cli,2.0.3+20160428,2021-04-14 05:48:23.492862 UTC,11,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/taskqueue1_beta2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-content2_sandbox,2.0.0+20181009,2021-04-01 16:01:06.056930 UTC,google-content2_sandbox-cli,2.0.4+20181009,2021-04-14 09:47:28.281017 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/content2_sandbox-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-clouduseraccountsvm_beta,2.0.0+20160316,2021-04-02 00:07:33.052144 UTC,google-clouduseraccountsvm_beta-cli,2.0.4+20160316,2021-04-15 02:19:36.798020 UTC,13,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/clouduseraccountsvm_beta-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-doubleclicksearch2,2.0.0+20210323,2021-04-02 00:10:10.495150 UTC,google-doubleclicksearch2-cli,2.0.3+20210323,2021-04-14 04:38:02.071368 UTC,12,^2.0.3,https://github.com/Byron/google-apis-rs/tree/main/gen/doubleclicksearch2-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-siteverification1,2.0.0+20191119,2021-04-02 12:44:14.209374 UTC,google-siteverification1-cli,2.0.4+20191119,2021-04-15 02:37:40.702432 UTC,12,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/siteverification1-cli,,,,,not_found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-cloudbilling1,2.0.0+20210322,2021-04-01 15:57:36.638115 UTC,google-cloudbilling1-cli,2.0.4+20210322,2021-04-15 01:14:23.607696 UTC,13,^2.0.4,https://github.com/Byron/google-apis-rs/tree/main/gen/cloudbilling1-cli,https://github.com/Byron/google-apis-rs/pull/264,2021-04-01T16:20:35Z,search_window,,found
RUSTSEC-2016-0001,CVE-2016-10931,openssl,3,google-cloudtrace1,2.0.0+2021,,,,,,,,,,,,skipped_no_repo
